Title,URL
"Bachelor of Political Science and International Relations (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-political-science-and-international-relations-english/
"Bachelor of Business Administration (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-business-administration-english-2/
"Bachelor of Economics (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-economics-english-4/
"Bachelor of Gastronomy and Culinary Arts (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-gastronomy-and-culinary-arts-english/
"Bachelor of Tourism Management (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-tourism-management-english/
"Bachelor of Interior Architecture and Environmental Design (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-interior-architecture-and-environmental-design-english/
"Bachelor of Architecture (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-architecture-english-2/
"Bachelor of Civil Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-civil-engineering-english-3/
"Bachelor of Mechanical Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-mechanical-engineering-english-2/
"Bachelor of Industrial Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-industrial-engineering-english-2/
"Bachelor of Electronic and Electrical Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-electronic-and-electrical-engineering-english/
"Bachelor of Computer Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-computer-engineering-english-4/
"Master of ATHLETE NUTRITION (Non Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-athlete-nutrition-non-thesis-turkish/
"Master of ATHLETE NUTRITION (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-athlete-nutrition-thesis-turkish/
"Master of Civil Engineering (Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-civil-engineering-thesis-english-2/
"Master of LOCAL GOVERMENTS AND DECENTRALIZATION (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-local-goverments-and-decentralization-thesis-turkish/
"Master of LOCAL GOVERMENTS AND DECENTRALIZATION (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-local-goverments-and-decentralization-thesis-turkish-2/
"Master of Project Management (Non-Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-project-management-non-thesis-turkish/
"Master of Project Management (Non-Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-project-management-non-thesis-english/
"Master of Entrepreneurship and Innovation Management (Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-entrepreneurship-and-innovation-management-thesis-english/
"Master of Education management (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-education-management-thesis-turkish-2/
"Master of Education management (Non-Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-education-management-non-thesis-turkish/
"Master of International Economics (Non-Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-international-economics-non-thesis-english/
"Bachelor of Translation and Interpretation (Russian)",https://search.studyinturkiye.com/sit-program/bachelor-of-translation-and-interpretation-russian/
"Bachelor of Teacher Training (Arabic)",https://search.studyinturkiye.com/sit-program/bachelor-of-teacher-training-arabic/
"Bachelor of Guidance and Psychology Counseling",https://search.studyinturkiye.com/sit-program/bachelor-of-guidance-and-psychology-counseling/
"Bachelor of Special Education Teacher (Turkish)",https://search.studyinturkiye.com/sit-program/bachelor-of-special-education-teacher-turkish/
"Bachelor of Teacher Training at Pre-School Level (Turkish)",https://search.studyinturkiye.com/sit-program/bachelor-of-teacher-training-at-pre-school-level-turkish/
"Bachelor of Teacher Training (Arabic)",https://search.studyinturkiye.com/sit-program/bachelor-of-teacher-training-arabic-2/
"Teacher Training in Mathematics at Primary School Level (Turkish)",https://search.studyinturkiye.com/sit-program/teacher-training-in-mathematics-at-primary-school-level-turkish/
"Bachelor of Teacher Training (Arabic)",https://search.studyinturkiye.com/sit-program/bachelor-of-teacher-training-arabic-3/
"PhD in Business Administration (English)",https://search.studyinturkiye.com/sit-program/phd-in-business-administration-english/
"Bachelor of Dentistry (Turkish)",https://search.studyinturkiye.com/sit-program/bachelor-of-dentistry-turkish-2/
"Bachelor of Film and Television (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-film-and-television-english/
"Master of Organizational Behavior (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-organizational-behavior-management-thesis-turkish/
"Master of Organizational Behavior (Non Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-organizational-behavior-management-non-thesis-turkish/
"Master of Sports Sciences (Non-Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-sports-sciences-non-thesis-turkish/
"Bachelor of Physiotherapy and Rehabilitation (Turkish)",https://search.studyinturkiye.com/sit-program/bachelor-of-physiotherapy-and-rehabilitation-turkish-2/
"Master of Mechanical Engineering (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-mechanical-engineering-thesis-turkish/
"Master of Electrical and Electronics Engineering (Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-electrical-and-electronics-engineering-thesis-english/
"Master of Computer Engineering (Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-computer-engineering-thesis-english-2/
"Master of Software Engineering (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-software-engineering-thesis-turkish/
"Master of Business Administration (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-business-administration-thesis-turkish-2/
"Master of Industrial Policies and Technology Management (Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-industrial-policies-and-technology-management-thesis-turkish/
"Master of International Business Management (Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-international-business-management-thesis-english/
"Master of Entrepreneurship (Non-Thesis) (Turkish)",https://search.studyinturkiye.com/sit-program/master-of-entrepreneurship-non-thesis-turkish/
"Master of International Business Management (Distance Education) (Non-Thesis) (English)",https://search.studyinturkiye.com/sit-program/master-of-international-business-management-distance-education-non-thesis-english/
"Bachelor of Petroleum & Mining Geology (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-petroleum-mining-geology-english/
"Bachelor of Graphic Information Technology (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-graphic-information-technology-gu_asu-dual-degree-program-english/
"Bachelor of Information Technology (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-information-technology-gu_asu-dual-degree-program-english/
"Bachelor of SPORTS BUSINESS PROGRAM (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-sports-business-program-gu_asu-dual-degree-program-english/
"Bachelor of Electrical Engineering (GU-ASU Dual Degree Program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-electrical-engineering-gu-asu-dual-degree-program-english/
"Bachelor of Software Engineering (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-software-engineering-gu_asu-dual-degree-program-english/
"Bachelor of Computer Information Systems program (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-computer-information-systems-program-gu_asu-dual-degree-program-english/
"Bachelor of Marketing program (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-marketing-program-gu_asu-dual-degree-program-english/
"Bachelor of Applied Japanese Language Program (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-applied-japanese-language-program-english/
"Bachelor of Business Administration Program (GU_ASU dual degree program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-business-administration-program-gu_asu-dual-degree-program-english/
"Bachelor of Technology of Prosthetic (Dentistry Program) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-technology-of-prosthetic-dentistry-program-english/
"Bachelor of Environmental Architecture & Building Technology Program (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-environmental-architecture-building-technology-program-english/
"Bachelor of Mechatronics & industrial automation Program (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-mechatronics-industrial-automation-program-english/
"Bachelor of Artificial Intelligence Science (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-artificial-intelligence-science-english/
"Bachelor of Nano science & Technology (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-nano-science-technology-english/
"Bachelor of Architectural Design (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-architectural-design-english/
"Bachelor of Economics and Political Science (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-economics-and-political-science-english/
"Bachelor of Television Production (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-television-production-english/
"Bachelor of Construction Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-construction-engineering-english/
"Bachelor of Graphic Information Technology (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-graphic-information-technology-english/
"Bachelor of Biomedical Informatics (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-biomedical-informatics-english/
"Bachelor of Logistics and Supply Chain Management (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-logistics-and-supply-chain-management-english/
"Bachelor of Hotel and Restaurant Management (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-hotel-and-restaurant-management-english/
"Bachelor of Medicine & Surgery (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-medicine-surgery-english/
"Bachelor of Sports Business (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-sports-business-english/
"Bachelor of Molecular Biology (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-molecular-biology-english/
"Bachelor of Medical Laboratory Science (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-medical-laboratory-science-english/
"Bachelor of Radiologic Sciences (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-radiologic-sciences-english/
"Bachelor of Pharmacy (D. Pharm.) (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-pharmacy-d-pharm-english/
"Bachelor of Textile and Fashion Design (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-textile-and-fashion-design-english/
"Bachelor of Prosthetics and Orthotics (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-prosthetics-and-orthotics-english/
"Bachelor of Physiotherapy and Rehabilitation (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-physiotherapy-and-rehabilitation-english/
"Bachelor of Nursing (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-nursing-english-2/
"Bachelor of Music (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-music-english/
"Bachelor of Media and Visible Arts (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-media-and-visible-arts-english/
"Bachelor of Manufacturing Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-manufacturing-engineering-english/
"Bachelor of Interior Design (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-interior-design-english/
"Bachelor of Interior Architecture (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-interior-architecture-english/
"Bachelor of Artificial Intelligence Engineering (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-artificial-intelligence-engineering-english/
"Bachelor of Information Technology (English)",https://search.studyinturkiye.com/sit-program/bachelor-of-information-technology-english/
